sitename,city,state,country,notes,greenhouse,geometry,time_zone,soil,soilnotes
MAC Field Scanner Season 8 Range 7 Column 14 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000002C9ACE2EB4F61841FD4D28707DEC4B414AB54F47BAF61841A7E8486E7DEC4B41D1AE422ABAF61841CF2C09F47BEC4B41B493C111B4F618412592E8F57BEC4B412C9ACE2EB4F61841FD4D28707DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 7 Column 14 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000004AB54F47BAF61841A7E8486E7DEC4B4168D0D05FC0F618415183696C7DEC4B41EFC9C342C0F618417AC729F27BEC4B41D1AE422ABAF61841CF2C09F47BEC4B414AB54F47BAF61841A7E8486E7DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 7 Column 15 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000068D0D05FC0F618415183696C7DEC4B4185EB5178C6F61841FC1D8A6A7DEC4B410CE5445BC6F6184124624AF07BEC4B41EFC9C342C0F618417AC729F27BEC4B4168D0D05FC0F618415183696C7DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 7 Column 15 E,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000085EB5178C6F61841FC1D8A6A7DEC4B41A306D390CCF61841A6B8AA687DEC4B412A00C673CCF61841CEFC6AEE7BEC4B410CE5445BC6F6184124624AF07BEC4B4185EB5178C6F61841FC1D8A6A7DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 7 Column 16 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000A306D390CCF61841A6B8AA687DEC4B41C02154A9D2F618415053CB667DEC4B41481B478CD2F618415BEB8BEC7BEC4B412A00C673CCF61841CEFC6AEE7BEC4B41A306D390CCF61841A6B8AA687DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 7 Column 16 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000C02154A9D2F618415053CB667DEC4B41DE3CD5C1D8F61841FAEDEB647DEC4B416536C8A4D8F618410586ACEA7BEC4B41481B478CD2F618415BEB8BEC7BEC4B41C02154A9D2F618415053CB667DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 1 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000282CF16077F6184138BEF6807FEC4B41454772797DF61841E258177F7FEC4B41CC40655C7DF61841EDF0D7047EEC4B41AF25E44377F618414356B7067EEC4B41282CF16077F6184138BEF6807FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 1 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000454772797DF61841E258177F7FEC4B416362F39183F618418CF3377D7FEC4B41EA5BE67483F61841978BF8027EEC4B41CC40655C7DF61841EDF0D7047EEC4B41454772797DF61841E258177F7FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 2 W,Maricopa,Arizona,USA,2nd rep shifted from original design,f,0103000020E610000001000000050000006362F39183F618418CF3377D7FEC4B41807D74AA89F6184119E2587B7FEC4B410877678D89F61841422619017EEC4B41EA5BE67483F61841978BF8027EEC4B416362F39183F618418CF3377D7FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 2 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000807D74AA89F6184119E2587B7FEC4B4187F9F2C28FF61841C47C79797FEC4B412592E8A58FF61841ECC039FF7DEC4B410877678D89F61841422619017EEC4B41807D74AA89F6184119E2587B7FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 3 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000087F9F2C28FF61841C47C79797FEC4B41A51474DB95F618416E179A777FEC4B4143AD69BE95F61841965B5AFD7DEC4B412592E8A58FF61841ECC039FF7DEC4B4187F9F2C28FF61841C47C79797FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 3 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000A51474DB95F618416E179A777FEC4B41C22FF5F39BF6184118B2BA757FEC4B4160C8EAD69BF6184140F67AFB7DEC4B4143AD69BE95F61841965B5AFD7DEC4B41A51474DB95F618416E179A777FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 4 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000C22FF5F39BF6184118B2BA757FEC4B41E04A760CA2F61841C24CDB737FEC4B417EE36BEFA1F61841EB909BF97DEC4B4160C8EAD69BF6184140F67AFB7DEC4B41C22FF5F39BF6184118B2BA757FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 4 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000E04A760CA2F61841C24CDB737FEC4B41FE65F724A8F618416DE7FB717FEC4B419BFEEC07A8F61841787FBCF77DEC4B417EE36BEFA1F61841EB909BF97DEC4B41E04A760CA2F61841C24CDB737FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 5 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000FE65F724A8F618416DE7FB717FEC4B411B81783DAEF6184117821C707FEC4B41B9196E20AEF61841221ADDF57DEC4B419BFEEC07A8F61841787FBCF77DEC4B41FE65F724A8F618416DE7FB717FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 5 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000001B81783DAEF6184117821C707FEC4B41399CF955B4F61841C11C3D6E7FEC4B41D734EF38B4F61841CCB4FDF37DEC4B41B9196E20AEF61841221ADDF57DEC4B411B81783DAEF6184117821C707FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 6 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000399CF955B4F61841C11C3D6E7FEC4B4156B77A6EBAF618416BB75D6C7FEC4B41F44F7051BAF61841764F1EF27DEC4B41D734EF38B4F61841CCB4FDF37DEC4B41399CF955B4F61841C11C3D6E7FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 6 E,Maricopa,Arizona,USA,"was DP_101 E93, now Tiburon E224",f,0103000020E6100000010000000500000056B77A6EBAF618416BB75D6C7FEC4B4174D2FB86C0F6184115527E6A7FEC4B41126BF169C0F6184121EA3EF07DEC4B41F44F7051BAF61841764F1EF27DEC4B4156B77A6EBAF618416BB75D6C7FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 7 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000074D2FB86C0F6184115527E6A7FEC4B4191ED7C9FC6F61841C0EC9E687FEC4B412F867282C6F61841CB845FEE7DEC4B41126BF169C0F6184121EA3EF07DEC4B4174D2FB86C0F6184115527E6A7FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 7 E,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000091ED7C9FC6F61841C0EC9E687FEC4B41AF08FEB7CCF618416A87BF667FEC4B414DA1F39ACCF61841751F80EC7DEC4B412F867282C6F61841CB845FEE7DEC4B4191ED7C9FC6F61841C0EC9E687FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 8 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000AF08FEB7CCF618416A87BF667FEC4B41CD237FD0D2F61841F775E0647FEC4B416ABC74B3D2F618411FBAA0EA7DEC4B414DA1F39ACCF61841751F80EC7DEC4B41AF08FEB7CCF618416A87BF667FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 8 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000CD237FD0D2F61841F775E0647FEC4B41EA3E00E9D8F61841A11001637FEC4B417138F3CBD8F61841CA54C1E87DEC4B416ABC74B3D2F618411FBAA0EA7DEC4B41CD237FD0D2F61841F775E0647FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 9 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000342E1C8877F61841DFE00B7F81EC4B4152499DA07DF61841897B2C7D81EC4B41D94290837DF618419413ED0280EC4B41BB270F6B77F61841EA78CC0480EC4B41342E1C8877F61841DFE00B7F81EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 9 E,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000052499DA07DF61841897B2C7D81EC4B416F641EB983F6184133164D7B81EC4B41F65D119C83F618413EAE0D0180EC4B41D94290837DF618419413ED0280EC4B4152499DA07DF61841897B2C7D81EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 10 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000006F641EB983F6184133164D7B81EC4B418D7F9FD189F61841DEB06D7981EC4B41147992B489F61841E9482EFF7FEC4B41F65D119C83F618413EAE0D0180EC4B416F641EB983F6184133164D7B81EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 10 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000008D7F9FD189F61841DEB06D7981EC4B41AA9A20EA8FF61841884B8E7781EC4B41319413CD8FF6184193E34EFD7FEC4B41147992B489F61841E9482EFF7FEC4B418D7F9FD189F61841DEB06D7981EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 11 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000AA9A20EA8FF61841884B8E7781EC4B41C8B5A10296F6184132E6AE7581EC4B414FAF94E595F618413D7E6FFB7FEC4B41319413CD8FF6184193E34EFD7FEC4B41AA9A20EA8FF61841884B8E7781EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 11 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000C8B5A10296F6184132E6AE7581EC4B41E5D0221B9CF61841DC80CF7381EC4B416DCA15FE9BF61841E71890F97FEC4B414FAF94E595F618413D7E6FFB7FEC4B41C8B5A10296F6184132E6AE7581EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 12 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000E5D0221B9CF61841DC80CF7381EC4B4103ECA333A2F61841696FF07181EC4B418AE59616A2F6184192B3B0F77FEC4B416DCA15FE9BF61841E71890F97FEC4B41E5D0221B9CF61841DC80CF7381EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 12 E,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000003ECA333A2F61841696FF07181EC4B412107254CA8F61841130A117081EC4B41A800182FA8F618413C4ED1F57FEC4B418AE59616A2F6184192B3B0F77FEC4B4103ECA333A2F61841696FF07181EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 13 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000002107254CA8F61841130A117081EC4B413E22A664AEF61841BEA4316E81EC4B41C51B9947AEF61841E6E8F1F37FEC4B41A800182FA8F618413C4ED1F57FEC4B412107254CA8F61841130A117081EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 13 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000003E22A664AEF61841BEA4316E81EC4B415C3D277DB4F61841683F526C81EC4B41E3361A60B4F61841908312F27FEC4B41C51B9947AEF61841E6E8F1F37FEC4B413E22A664AEF61841BEA4316E81EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 14 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000005C3D277DB4F61841683F526C81EC4B417958A895BAF6184112DA726A81EC4B4100529B78BAF618413A1E33F07FEC4B41E3361A60B4F61841908312F27FEC4B415C3D277DB4F61841683F526C81EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 14 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000007958A895BAF6184112DA726A81EC4B41977329AEC0F61841BC74936881EC4B411E6D1C91C0F61841C80C54EE7FEC4B4100529B78BAF618413A1E33F07FEC4B417958A895BAF6184112DA726A81EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 15 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000977329AEC0F61841BC74936881EC4B41B48EAAC6C6F61841670FB46681EC4B413C889DA9C6F6184172A774EC7FEC4B411E6D1C91C0F61841C80C54EE7FEC4B41977329AEC0F61841BC74936881EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 15 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000B48EAAC6C6F61841670FB46681EC4B41D2A92BDFCCF6184111AAD46481EC4B4159A31EC2CCF618411C4295EA7FEC4B413C889DA9C6F6184172A774EC7FEC4B41B48EAAC6C6F61841670FB46681EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 16 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000D2A92BDFCCF6184111AAD46481EC4B41F0C4ACF7D2F61841BB44F56281EC4B4177BE9FDAD2F61841C6DCB5E87FEC4B4159A31EC2CCF618411C4295EA7FEC4B41D2A92BDFCCF6184111AAD46481EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 8 Column 16 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000F0C4ACF7D2F61841BB44F56281EC4B410DE02D10D9F6184165DF156181EC4B4194D920F3D8F618417077D6E67FEC4B4177BE9FDAD2F61841C6DCB5E87FEC4B41F0C4ACF7D2F61841BB44F56281EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 1 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000403047AF77F618418603217D83EC4B415E4BC8C77DF61841309E417B83EC4B41FCE3BDAA7DF6184158E2010182EC4B41DEC83C9277F61841AE47E10282EC4B41403047AF77F618418603217D83EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 1 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000005E4BC8C77DF61841309E417B83EC4B417B6649E083F61841DA38627983EC4B4119FF3EC383F61841037D22FF81EC4B41FCE3BDAA7DF6184158E2010182EC4B415E4BC8C77DF61841309E417B83EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 2 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000007B6649E083F61841DA38627983EC4B419981CAF889F6184184D3827783EC4B41371AC0DB89F61841AD1743FD81EC4B4119FF3EC383F61841037D22FF81EC4B417B6649E083F61841DA38627983EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 2 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000009981CAF889F6184184D3827783EC4B41B79C4B1190F618412F6EA37583EC4B41543541F48FF618413A0664FB81EC4B41371AC0DB89F61841AD1743FD81EC4B419981CAF889F6184184D3827783EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 3 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000B79C4B1190F618412F6EA37583EC4B41D4B7CC2996F61841D908C47383EC4B417250C20C96F61841E4A084F981EC4B41543541F48FF618413A0664FB81EC4B41B79C4B1190F618412F6EA37583EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 3 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000D4B7CC2996F61841D908C47383EC4B41F2D24D429CF6184183A3E47183EC4B41906B43259CF618418E3BA5F781EC4B417250C20C96F61841E4A084F981EC4B41D4B7CC2996F61841D908C47383EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 4 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000F2D24D429CF6184183A3E47183EC4B410FEECE5AA2F618412D3E057083EC4B41AD86C43DA2F6184139D6C5F581EC4B41906B43259CF618418E3BA5F781EC4B41F2D24D429CF6184183A3E47183EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 4 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000000FEECE5AA2F618412D3E057083EC4B412D095073A8F61841D8D8256E83EC4B41CBA14556A8F61841E370E6F381EC4B41AD86C43DA2F6184139D6C5F581EC4B410FEECE5AA2F618412D3E057083EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 5 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000002D095073A8F61841D8D8256E83EC4B414A24D18BAEF618418273466C83EC4B41E8BCC66EAEF618418D0B07F281EC4B41CBA14556A8F61841E370E6F381EC4B412D095073A8F61841D8D8256E83EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 5 E,Maricopa,Arizona,USA,"was DP_043 E50, now DP_055 E61, planting switch with 1-18",f,0103000020E610000001000000050000004A24D18BAEF618418273466C83EC4B41683F52A4B4F618412C0E676A83EC4B4106D84787B4F6184137A627F081EC4B41E8BCC66EAEF618418D0B07F281EC4B414A24D18BAEF618418273466C83EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 6 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000683F52A4B4F618412C0E676A83EC4B41865AD3BCBAF61841B9FC876883EC4B4123F3C89FBAF61841E14048EE81EC4B4106D84787B4F6184137A627F081EC4B41683F52A4B4F618412C0E676A83EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 6 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000865AD3BCBAF61841B9FC876883EC4B41A37554D5C0F618416397A86683EC4B412A6F47B8C0F618418CDB68EC81EC4B4123F3C89FBAF61841E14048EE81EC4B41865AD3BCBAF61841B9FC876883EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 7 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000A37554D5C0F618416397A86683EC4B41C190D5EDC6F618410E32C96483EC4B41488AC8D0C6F61841367689EA81EC4B412A6F47B8C0F618418CDB68EC81EC4B41A37554D5C0F618416397A86683EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 7 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000C190D5EDC6F618410E32C96483EC4B41DEAB5606CDF61841B8CCE96283EC4B4165A549E9CCF61841E010AAE881EC4B41488AC8D0C6F61841367689EA81EC4B41C190D5EDC6F618410E32C96483EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 8 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000DEAB5606CDF61841B8CCE96283EC4B41FCC6D71ED3F6184162670A6183EC4B4183C0CA01D3F618418AABCAE681EC4B4165A549E9CCF61841E010AAE881EC4B41DEAB5606CDF61841B8CCE96283EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 8 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000FCC6D71ED3F6184162670A6183EC4B4119E25837D9F618410C022B5F83EC4B41A1DB4B1AD9F61841179AEBE481EC4B4183C0CA01D3F618418AABCAE681EC4B41FCC6D71ED3F6184162670A6183EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 9 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000063D174D677F618414AD2357B85EC4B4181ECF5EE7DF61841F46C567985EC4B4108E6E8D17DF61841FF0417FF83EC4B41EACA67B977F61841556AF60084EC4B4163D174D677F618414AD2357B85EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 9 E,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000081ECF5EE7DF61841F46C567985EC4B419E07770784F618419E07777785EC4B4126016AEA83F61841A99F37FD83EC4B4108E6E8D17DF61841FF0417FF83EC4B4181ECF5EE7DF61841F46C567985EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 10 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000009E07770784F618419E07777785EC4B41BC22F81F8AF6184149A2977585EC4B41431CEB028AF61841543A58FB83EC4B4126016AEA83F61841A99F37FD83EC4B419E07770784F618419E07777785EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 10 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000BC22F81F8AF6184149A2977585EC4B41D93D793890F61841D690B87385EC4B4161376C1B90F61841FED478F983EC4B41431CEB028AF61841543A58FB83EC4B41BC22F81F8AF6184149A2977585EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 11 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000D93D793890F61841D690B87385EC4B41F758FA5096F61841802BD97185EC4B417E52ED3396F61841A86F99F783EC4B4161376C1B90F61841FED478F983EC4B41D93D793890F61841D690B87385EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 11 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000F758FA5096F61841802BD97185EC4B4115747B699CF618412AC6F96F85EC4B419C6D6E4C9CF61841520ABAF583EC4B417E52ED3396F61841A86F99F783EC4B41F758FA5096F61841802BD97185EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 12 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000015747B699CF618412AC6F96F85EC4B41328FFC81A2F61841D4601A6E85EC4B41B988EF64A2F61841FDA4DAF383EC4B419C6D6E4C9CF61841520ABAF583EC4B4115747B699CF618412AC6F96F85EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 12 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000328FFC81A2F61841D4601A6E85EC4B4150AA7D9AA8F618417FFB3A6C85EC4B41D7A3707DA8F618418A93FBF183EC4B41B988EF64A2F61841FDA4DAF383EC4B41328FFC81A2F61841D4601A6E85EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 13 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000050AA7D9AA8F618417FFB3A6C85EC4B416DC5FEB2AEF6184129965B6A85EC4B41F5BEF195AEF61841342E1CF083EC4B41D7A3707DA8F618418A93FBF183EC4B4150AA7D9AA8F618417FFB3A6C85EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 13 E,Maricopa,Arizona,USA,"was DP55 E61, now DP43 E50, planting switch",f,0103000020E610000001000000050000006DC5FEB2AEF6184129965B6A85EC4B418BE07FCBB4F61841D3307C6885EC4B4112DA72AEB4F61841DEC83CEE83EC4B41F5BEF195AEF61841342E1CF083EC4B416DC5FEB2AEF6184129965B6A85EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 14 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000008BE07FCBB4F61841D3307C6885EC4B41A9FB00E4BAF618417DCB9C6685EC4B4130F5F3C6BAF6184188635DEC83EC4B4112DA72AEB4F61841DEC83CEE83EC4B418BE07FCBB4F61841D3307C6885EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 14 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000A9FB00E4BAF618417DCB9C6685EC4B41C61682FCC0F618412766BD6485EC4B414D1075DFC0F6184133FE7DEA83EC4B4130F5F3C6BAF6184188635DEC83EC4B41A9FB00E4BAF618417DCB9C6685EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 15 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000C61682FCC0F618412766BD6485EC4B41E4310315C7F61841D200DE6285EC4B416B2BF6F7C6F61841DD989EE883EC4B414D1075DFC0F6184133FE7DEA83EC4B41C61682FCC0F618412766BD6485EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 15 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000E4310315C7F61841D200DE6285EC4B41014D842DCDF618417C9BFE6085EC4B4188467710CDF618418733BFE683EC4B416B2BF6F7C6F61841DD989EE883EC4B41E4310315C7F61841D200DE6285EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 16 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000014D842DCDF618417C9BFE6085EC4B411F680546D3F61841098A1F5F85EC4B41A661F828D3F6184131CEDFE483EC4B4188467710CDF618418733BFE683EC4B41014D842DCDF618417C9BFE6085EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 9 Column 16 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000001F680546D3F61841098A1F5F85EC4B413C83865ED9F61841B324405D85EC4B41C47C7941D9F61841DC6800E383EC4B41A661F828D3F6184131CEDFE483EC4B411F680546D3F61841098A1F5F85EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 10 Column 1 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000006FD39FFD77F61841F1F44A7987EC4B418DEE20167EF618419B8F6B7787EC4B412B8716F97DF61841A6272CFD85EC4B410D6C95E077F6184119390BFF85EC4B416FD39FFD77F61841F1F44A7987EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 10 Column 1 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000008DEE20167EF618419B8F6B7787EC4B41AB09A22E84F61841452A8C7587EC4B4149A2971184F6184150C24CFB85EC4B412B8716F97DF61841A6272CFD85EC4B418DEE20167EF618419B8F6B7787EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 10 Column 2 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000AB09A22E84F61841452A8C7587EC4B41C82423478AF61841F0C4AC7387EC4B4166BD182A8AF61841FB5C6DF985EC4B4149A2971184F6184150C24CFB85EC4B41AB09A22E84F61841452A8C7587EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 10 Column 2 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000C82423478AF61841F0C4AC7387EC4B41E63FA45F90F618419A5FCD7187EC4B4184D8994290F61841A5F78DF785EC4B4166BD182A8AF61841FB5C6DF985EC4B41C82423478AF61841F0C4AC7387EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 10 Column 3 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000E63FA45F90F618419A5FCD7187EC4B41035B257896F6184144FAED6F87EC4B41A1F31A5B96F618414F92AEF585EC4B4184D8994290F61841A5F78DF785EC4B41E63FA45F90F618419A5FCD7187EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 10 Column 3 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000035B257896F6184144FAED6F87EC4B412176A6909CF61841EE940E6E87EC4B41BF0E9C739CF61841F92CCFF385EC4B41A1F31A5B96F618414F92AEF585EC4B41035B257896F6184144FAED6F87EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 10 Column 4 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000002176A6909CF61841EE940E6E87EC4B413F9127A9A2F61841982F2F6C87EC4B41DC291D8CA2F61841A4C7EFF185EC4B41BF0E9C739CF61841F92CCFF385EC4B412176A6909CF61841EE940E6E87EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 10 Column 4 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000003F9127A9A2F61841982F2F6C87EC4B415CACA8C1A8F61841261E506A87EC4B41E3A59BA4A8F618414E6210F085EC4B41DC291D8CA2F61841A4C7EFF185EC4B413F9127A9A2F61841982F2F6C87EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 10 Column 5 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000005CACA8C1A8F61841261E506A87EC4B417AC729DAAEF61841D0B8706887EC4B4101C11CBDAEF61841F8FC30EE85EC4B41E3A59BA4A8F618414E6210F085EC4B415CACA8C1A8F61841261E506A87EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 10 Column 5 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000007AC729DAAEF61841D0B8706887EC4B4197E2AAF2B4F618417A53916687EC4B411EDC9DD5B4F61841A29751EC85EC4B4101C11CBDAEF61841F8FC30EE85EC4B417AC729DAAEF61841D0B8706887EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 10 Column 6 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000097E2AAF2B4F618417A53916687EC4B41B5FD2B0BBBF6184124EEB16487EC4B413CF71EEEBAF618414D3272EA85EC4B411EDC9DD5B4F61841A29751EC85EC4B4197E2AAF2B4F618417A53916687EC4B41,,some text,some text
